Column1.chance_of_playing_next_round,Column1.chance_of_playing_this_round,Column1.code,Column1.cost_change_event,Column1.cost_change_event_fall,Column1.cost_change_start,Column1.cost_change_start_fall,Column1.dreamteam_count,Column1.element_type,Column1.ep_next,Column1.ep_this,Column1.event_points,Column1.first_name,Column1.form,Column1.id,Column1.in_dreamteam,Column1.news,Column1.news_added,Column1.now_cost,Column1.photo,Column1.points_per_game,Column1.second_name,Column1.selected_by_percent,Column1.special,Column1.squad_number,Column1.status,Column1.team,Column1.team_code,Column1.total_points,Column1.transfers_in,Column1.transfers_in_event,Column1.transfers_out,Column1.transfers_out_event,Column1.value_form,Column1.value_season,Column1.web_name,Column1.minutes,Column1.goals_scored,Column1.assists,Column1.clean_sheets,Column1.goals_conceded,Column1.own_goals,Column1.penalties_saved,Column1.penalties_missed,Column1.yellow_cards,Column1.red_cards,Column1.saves,Column1.bonus,Column1.bps,Column1.influence,Column1.creativity,Column1.threat,Column1.ict_index
0,0,40387,0,0,-1,1,0,3,0.0,0.0,0,Dan,0.0,81,FALSE,Hip injury - Expected back 02 Nov,2019-07-30T10:30:13.907385Z,49,40387.jpg,0.0,Gosling,0.0,FALSE,,i,3,91,0,77,3,750,7,0.0,0.0,Gosling,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,152551,0,0,-1,1,0,3,0.5,1.0,1,Jefferson,1.0,82,FALSE,,,49,152551.jpg,1.3,Lerma,0.2,FALSE,,a,3,91,9,5335,29,10919,163,0.2,1.8,Lerma,553,0,0,0,11,0,0,0,4,0,0,0,69,74.2,22.2,10.0,10.6
,,154131,0,0,-1,1,0,2,0.5,1.0,1,Jack,1.0,446,FALSE,,,44,154131.jpg,1.3,Stacey,0.1,FALSE,,a,3,91,4,1558,42,5206,63,0.2,0.9,Stacey,268,0,0,0,4,0,0,0,1,0,0,0,37,49.4,13.7,2.0,6.6
,,168991,0,0,0,0,0,3,2.0,2.5,2,Philip,2.5,476,FALSE,,,50,168991.jpg,2.0,Billing,0.2,FALSE,,a,3,91,14,8547,209,8903,289,0.5,2.8,Billing,583,0,1,0,11,0,0,0,2,0,0,0,85,124.4,57.6,77.0,25.9
100,100,220307,0,0,-2,2,0,3,-0.3,0.2,1,Arnaut,0.2,492,FALSE,,2019-08-12T10:00:14.019366Z,58,220307.jpg,1.0,Danjuma Groeneveld,0.0,FALSE,,a,3,91,1,246,25,3606,21,0.0,0.2,Danjuma,13,0,0,0,0,0,0,0,0,0,0,0,4,4.8,0.3,0.0,0.5
,,225321,0,0,0,0,1,1,3.5,4.0,2,Aaron,4.0,494,FALSE,,,45,225321.jpg,3.3,Ramsdale,0.8,FALSE,,a,3,91,23,53968,2992,15493,1398,0.9,5.1,Ramsdale,630,0,1,0,12,0,0,0,0,0,26,3,130,201.6,10.0,0.0,21.2
,,153682,0,0,1,-1,0,3,2.3,2.8,2,Harry,2.8,505,FALSE,,,61,153682.jpg,4.2,Wilson,3.8,FALSE,,a,3,91,25,310138,4238,143657,9823,0.5,4.1,Harry Wilson,386,3,0,0,9,0,0,0,1,0,0,1,92,121.0,68.1,115.0,30.6
0,0,61933,0,0,-1,1,0,2,0.0,0.0,0,Shane,0.5,37,FALSE,Calf injury - Unknown return date,2019-09-25T22:00:12.331496Z,49,61933.jpg,2.8,Duffy,1.6,FALSE,,i,4,36,11,32024,8,108615,6954,0.1,2.2,Duffy,360,0,0,1,4,0,0,0,0,0,0,0,65,64.2,1.6,13.0,7.9
100,100,86153,0,0,0,0,0,2,0.8,0.8,1,Martín,1.8,38,FALSE,,2019-09-14T16:30:10.724610Z,45,86153.jpg,2.5,Montoya,0.7,FALSE,,a,4,36,15,45404,121,46054,769,0.4,3.3,Montoya,540,0,0,2,9,0,0,0,1,0,0,0,86,94.2,87.2,18.0,20.0
0,0,209362,0,0,-1,1,0,2,0.0,0.0,0,Bernardo,0.2,39,FALSE,Knock - Unknown return date,2019-09-14T16:30:10.738160Z,44,209362.jpg,1.0,Fernandes da Silva Junior,0.1,FALSE,,i,4,36,2,1492,0,5972,187,0.0,0.5,Bernardo,67,0,0,0,3,0,0,0,0,0,0,0,14,10.8,16.2,2.0,2.9
0,0,52484,0,0,-1,1,0,2,0.0,0.0,0,Leon,0.0,40,FALSE,Muscle injury - Expected back 05 Oct,2019-09-12T13:00:14.154646Z,44,52484.jpg,0.0,Balogun,0.1,FALSE,,i,4,36,0,563,1,3372,59,0.0,0.0,Balogun,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,42748,0,0,-1,1,0,2,-0.5,-0.5,0,Gaëtan,0.5,41,FALSE,,,44,42748.jpg,0.7,Bong,0.1,FALSE,,a,4,36,2,1162,36,4500,77,0.1,0.5,Bong,55,0,0,0,3,0,0,0,0,0,0,0,12,15.4,27.4,6.0,4.9
,,83299,0,0,1,-1,1,2,1.0,1.0,1,Lewis,2.0,42,FALSE,,,46,83299.jpg,3.3,Dunk,10.5,FALSE,,a,4,36,23,451223,1399,284308,8829,0.4,5.0,Dunk,630,0,1,2,10,0,0,0,3,0,0,5,136,138.0,17.1,48.0,20.4
0,0,178173,0,0,-1,1,0,2,0.0,0.0,0,Matthew,0.0,43,FALSE,Joined Derby County on loan until the end of the season on 2/8. - Expected back 01 Jul,2019-08-02T11:00:13.040927Z,44,178173.jpg,0.0,Clarke,0.0,FALSE,,n,4,36,0,125,4,908,7,0.0,0.0,Clarke,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,20529,0,0,-3,3,0,4,0.0,0.0,1,Glenn,1.0,44,FALSE,,,57,20529.jpg,1.5,Murray,1.2,FALSE,,a,4,36,9,35444,153,180549,1587,0.2,1.6,Murray,265,0,0,2,3,0,0,0,0,0,0,0,9,6.8,28.7,45.0,7.7
0,0,106757,0,0,-2,2,0,4,0.0,0.0,0,Jürgen,0.0,45,FALSE,Joined TSG Hoffenheim on loan until the end of the season on 29/8. - Expected back 01 Jul,2019-08-29T13:00:09.129312Z,53,106757.jpg,1.5,Locadia,0.1,FALSE,,n,4,36,3,6317,8,21360,149,0.0,0.6,Locadia,85,0,0,1,1,0,0,0,0,0,0,0,5,3.2,1.3,30.0,3.3
0,0,93284,0,0,-1,1,0,4,0.0,0.0,0,Florin,0.0,46,FALSE,Joined Galatasaray on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-08-24T16:30:09.164349Z,49,93284.jpg,1.7,Andone,0.6,FALSE,,n,4,36,5,159051,29,179582,1237,0.0,1.0,Andone,71,1,0,0,2,0,0,0,0,1,0,1,20,45.0,11.3,21.0,7.6
,,131897,0,0,1,-1,0,1,3.0,3.0,4,Mathew,4.0,47,FALSE,,,46,131897.jpg,4.0,Ryan,12.6,FALSE,,a,4,36,28,329100,7784,321793,3203,0.9,6.1,Ryan,630,0,0,2,10,0,0,0,0,0,21,6,146,171.6,0.0,0.0,17.2
,,50093,0,0,0,0,0,1,-1.0,-1.0,0,David,0.0,48,FALSE,,,40,50093.jpg,0.0,Button,25.1,FALSE,,a,4,36,0,321493,3186,285594,7558,0.0,0.0,Button,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,60307,-1,1,-1,1,0,3,1.0,1.0,2,Pascal,2.0,49,FALSE,,,64,60307.jpg,2.6,Groß,0.6,FALSE,,a,4,36,18,59103,116,72989,1116,0.3,2.8,Groß,445,0,1,2,6,0,0,0,0,0,0,1,78,59.2,243.2,82.0,38.5
100,50,165210,0,0,-2,2,0,3,-1.0,-0.5,0,Alireza,0.0,50,FALSE,,2019-09-19T14:00:12.919069Z,58,165210.jpg,0.0,Jahanbakhsh,0.1,FALSE,,a,4,36,0,472,9,3920,31,0.0,0.0,Jahanbakhsh,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,167473,0,0,-1,1,0,3,0.0,0.0,0,José Heriberto,0.0,51,FALSE,Knee injury - Unknown return date,2019-06-25T11:30:06.929510Z,54,167473.jpg,0.0,Izquierdo Mena,0.0,FALSE,,i,4,36,0,72,0,157,0,0.0,0.0,Izquierdo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,83543,0,0,-1,1,0,3,0.0,0.0,0,Anthony,0.0,52,FALSE,Joined Fulham on loan until the end of the season on 21/7. - Expected back 01 Jul,2019-07-21T20:00:14.555249Z,54,83543.jpg,0.0,Knockaert,0.0,FALSE,,n,4,36,0,118,6,715,6,0.0,0.0,Knockaert,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
100,100,227127,0,0,0,0,0,3,-0.5,-0.5,1,Yves,0.5,53,FALSE,,2019-06-25T11:30:06.944296Z,50,227127.jpg,1.0,Bissouma,0.0,FALSE,,a,4,36,2,208,25,230,19,0.1,0.4,Bissouma,53,0,0,0,0,0,0,0,0,0,0,0,5,5.2,8.7,7.0,2.1
75,,66242,0,0,0,0,0,3,0.6,0.8,0,Davy,1.8,54,FALSE,Knock - 75% chance of playing,2019-09-29T10:30:09.519275Z,50,66242.jpg,2.8,Pröpper,0.6,FALSE,,d,4,36,17,79197,43,62791,2096,0.4,3.4,Pröpper,540,0,1,2,8,0,0,0,0,0,0,0,80,102.2,91.2,72.0,26.6
50,50,109345,0,0,-1,1,0,3,0.9,0.9,0,Solomon,2.8,55,FALSE,Hamstring injury - 50% chance of playing,2019-09-21T18:30:19.376002Z,49,109345.jpg,3.6,March,0.5,FALSE,,d,4,36,18,29865,46,33364,1753,0.6,3.7,March,426,0,1,2,6,0,0,0,0,0,0,3,76,97.0,114.1,91.0,30.3
0,0,38490,0,0,-1,1,0,3,0.0,0.0,0,Beram,0.0,56,FALSE,Joined Charlton Athletic on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T22:00:09.076501Z,44,38490.jpg,0.0,Kayal,0.1,FALSE,,n,4,36,0,2027,18,4864,131,0.0,0.0,Kayal,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,40845,0,0,0,0,0,3,1.2,1.2,2,Dale,2.2,57,FALSE,,,45,40845.jpg,2.3,Stephens,2.9,FALSE,,a,4,36,16,105432,3263,119105,2618,0.5,3.6,Stephens,617,0,0,2,9,0,0,0,0,0,0,0,101,113.2,55.1,53.0,22.2
0,0,116216,-1,1,-2,2,0,3,0.0,0.0,0,Leandro,0.5,421,FALSE,Groin Injury - Expected back 19 Oct,2019-09-06T08:30:17.439483Z,58,116216.jpg,3.7,Trossard,0.2,FALSE,,i,4,36,11,43764,12,78747,522,0.1,1.9,Trossard,247,1,0,0,6,0,0,0,0,0,0,0,40,57.8,87.1,111.0,25.5
,,78916,0,0,0,0,0,2,1.2,1.2,1,Dan,2.2,475,FALSE,,,45,78916.jpg,2.6,Burn,0.2,FALSE,,a,4,36,18,13963,130,8112,210,0.5,4.0,Burn,630,0,0,2,10,0,0,0,0,0,0,0,102,119.0,80.2,51.0,24.9
,,110735,0,0,-1,1,0,2,1.5,1.5,0,Adam,2.5,493,FALSE,,,44,110735.jpg,2.5,Webster,0.1,FALSE,,a,4,36,10,3076,131,3453,134,0.6,2.3,Webster,360,0,0,1,7,0,0,0,1,0,0,2,65,75.0,36.5,12.0,12.3
,,115382,0,0,0,0,0,4,2.2,2.2,1,Neal,3.2,502,FALSE,,,60,115382.jpg,3.1,Maupay,0.6,FALSE,,a,4,36,22,60164,446,55378,1234,0.5,3.7,Maupay,430,2,0,2,6,0,0,0,1,0,0,3,61,79.6,42.6,271.0,39.3
,,74471,0,0,-1,1,0,3,0.5,0.5,2,Aaron,1.5,516,FALSE,,,49,74471.jpg,1.8,Mooy,0.2,FALSE,,a,4,36,7,4278,66,13404,138,0.3,1.4,Mooy,148,0,0,1,2,0,0,0,0,0,0,0,29,32.0,17.2,9.0,5.8
,,233425,0,0,0,0,0,4,0.0,0.0,1,Aaron,1.0,534,FALSE,,,45,233425.jpg,1.0,Connolly,0.5,FALSE,,a,4,36,4,40900,2212,12585,1013,0.2,0.9,Connolly,75,0,0,0,3,0,0,0,0,0,0,0,5,3.4,5.8,39.0,4.8
,,213056,0,0,0,0,0,2,-1.0,-1.0,0,Tudor,0.0,536,FALSE,,,40,213056.jpg,0.0,Baluta,0.1,FALSE,,a,4,36,0,7689,667,1964,265,0.0,0.0,Baluta,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,235382,0,0,0,0,0,3,0.3,0.3,1,Steven,1.3,537,FALSE,,,45,235382.jpg,2.0,Alzate,0.0,FALSE,,a,4,36,4,1594,238,301,54,0.3,0.9,Alzate,180,0,0,1,2,0,0,0,1,0,0,0,21,18.8,30.9,28.0,7.8
,,74375,0,0,0,0,0,2,0.0,0.0,0,Ezequiel,0.0,546,FALSE,,,40,74375.jpg,0.0,Schelotto,0.0,FALSE,,a,4,36,0,333,333,47,47,0.0,0.0,Schelotto,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,51927,0,0,0,0,0,2,2.5,3.0,1,Ben,2.5,83,FALSE,,,50,51927.jpg,2.7,Mee,1.0,FALSE,,a,5,90,19,28436,542,24353,1053,0.5,3.8,Mee,630,0,0,2,9,0,0,0,0,0,0,0,99,134.0,21.6,44.0,20.0
100,100,17761,0,0,0,0,0,2,2.2,2.7,0,James,2.2,84,FALSE,,2019-08-03T18:30:13.047591Z,50,17761.jpg,2.4,Tarkowski,1.6,FALSE,,a,5,90,17,35018,352,42640,1738,0.4,3.4,Tarkowski,630,0,0,2,9,0,0,0,2,0,0,0,97,137.6,12.0,100.0,24.9
,,68983,0,0,0,0,0,2,3.2,3.7,4,Matthew,3.2,85,FALSE,,,45,68983.jpg,3.1,Lowton,1.0,FALSE,,a,5,90,22,65654,1103,24413,715,0.7,4.9,Lowton,630,0,1,2,9,0,0,0,0,0,0,0,118,141.2,131.5,9.0,28.3
,,17997,0,0,-1,1,0,2,0.0,0.5,0,Phil,0.0,86,FALSE,,,44,17997.jpg,0.0,Bardsley,0.1,FALSE,,a,5,90,0,1557,24,5345,112,0.0,0.0,Bardsley,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,103914,0,0,-2,2,0,2,0.0,0.5,0,Charlie,0.0,87,FALSE,,,43,103914.jpg,0.0,Taylor,0.6,FALSE,,a,5,90,0,4362,71,57485,567,0.0,0.0,Taylor,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
100,100,41674,0,0,-1,1,0,2,0.0,0.5,0,Kevin,0.0,88,FALSE,,2019-08-04T11:00:17.994252Z,44,41674.jpg,0.0,Long,0.1,FALSE,,a,5,90,0,1967,30,4812,115,0.0,0.0,Long,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
100,100,83312,0,0,0,0,0,2,0.0,0.5,0,Ben,0.0,89,FALSE,,2019-07-31T00:00:11.168991Z,40,83312.jpg,0.0,Gibson,2.9,FALSE,,a,5,90,0,53670,944,79472,1782,0.0,0.0,Gibson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
100,100,44699,0,0,1,-1,1,4,1.8,2.3,1,Ashley,1.8,90,FALSE,,2019-09-12T15:00:18.746866Z,66,44699.jpg,4.6,Barnes,7.9,FALSE,,a,5,90,32,971214,3853,636685,33854,0.3,4.8,Barnes,572,4,0,3,7,0,0,0,2,0,0,4,107,147.0,26.6,259.0,42.5
,,60689,0,0,-3,3,1,4,5.5,6.0,7,Chris,5.5,91,FALSE,,,62,60689.jpg,4.0,Wood,1.0,FALSE,,a,5,90,28,51640,8565,92869,1214,0.9,4.5,Wood,575,3,0,2,8,1,0,0,0,0,0,4,85,117.0,56.6,252.0,42.0
,,81183,0,0,-1,1,0,4,1.0,1.5,0,Matej,1.0,92,FALSE,,,54,81183.jpg,4.0,Vydra,0.1,FALSE,,a,5,90,4,2770,52,4424,105,0.2,0.7,Vydra,12,0,1,0,0,0,0,0,0,0,0,0,12,17.0,10.8,2.0,3.0
100,100,98747,0,0,1,-1,0,1,3.0,3.5,1,Nick,3.0,93,FALSE,,2019-07-31T00:00:11.182051Z,46,98747.jpg,3.6,Pope,14.6,FALSE,,a,5,90,25,696703,6824,179318,4722,0.7,5.4,Pope,630,0,0,2,9,0,0,0,0,0,24,1,142,174.2,20.3,2.0,19.6
,,15749,0,0,-1,1,0,1,0.0,0.5,0,Joe,0.0,95,FALSE,,,44,15749.jpg,0.0,Hart,1.5,FALSE,,a,5,90,0,13448,250,58834,1066,0.0,0.0,Hart,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
100,100,60586,-1,1,-1,1,0,3,0.0,0.5,0,Johann Berg,0.0,96,FALSE,,2019-08-25T18:00:16.403317Z,59,60586.jpg,4.7,Gudmundsson,0.7,FALSE,,a,5,90,14,78842,63,99935,745,0.0,2.3,Gudmundsson,226,1,0,2,2,0,0,0,0,0,0,1,51,67.8,107.4,46.0,22.1
100,75,433154,0,0,0,0,0,3,3.0,2.6,2,Dwight,3.0,97,FALSE,,2019-09-26T14:30:17.961067Z,60,433154.jpg,3.7,McNeil,0.4,FALSE,,a,5,90,26,29506,516,28208,1161,0.5,4.3,McNeil,606,0,3,3,8,0,0,0,0,0,0,0,96,93.4,153.3,80.0,32.6
100,100,90517,0,0,0,0,0,3,0.5,1.0,1,Robbie,0.5,98,FALSE,,2019-07-31T00:00:11.195874Z,55,90517.jpg,1.0,Brady,0.0,FALSE,,a,5,90,2,404,23,1083,23,0.1,0.4,Brady,8,0,0,0,0,0,0,0,0,0,0,0,6,8.0,0.1,0.0,0.8
0,0,39847,0,0,0,0,0,3,0.0,0.0,0,Steven,0.0,99,FALSE,Contract terminated by mutual consent on 31/8,2019-06-25T11:30:07.038056Z,55,39847.jpg,0.0,Defour,0.0,FALSE,,u,5,90,0,103,9,213,9,0.0,0.0,Defour,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
100,75,83314,0,0,-1,1,0,3,3.0,2.6,2,Jeff,3.0,100,FALSE,,2019-09-21T16:30:10.837857Z,54,83314.jpg,3.2,Hendrick,0.1,FALSE,,a,5,90,13,1431,58,3789,54,0.6,2.4,Hendrick,215,1,0,1,3,0,0,0,0,0,0,1,34,44.8,6.3,64.0,11.5
,,60551,0,0,-1,1,0,3,3.0,3.5,1,Ashley,3.0,101,FALSE,,,54,60551.jpg,2.7,Westwood,0.5,FALSE,,a,5,90,19,12698,263,32043,876,0.6,3.5,Westwood,630,0,1,2,9,0,0,0,2,0,0,2,88,97.0,182.0,19.0,29.7
75,,40145,0,0,0,0,0,3,1.5,2.5,1,Jack,2.0,102,FALSE,Shoulder injury - 75% chance of playing,2019-09-29T10:30:09.629136Z,50,40145.jpg,2.1,Cork,0.3,FALSE,,d,5,90,15,9232,31,11800,554,0.4,3.0,Cork,572,0,0,2,8,0,0,0,0,0,0,0,74,66.2,53.5,106.0,22.6
0,0,61603,0,0,0,0,0,3,0.0,0.0,0,Daniel,0.0,120,FALSE,Ankle injury - Expected back 19 Oct,2019-09-07T11:00:18.052388Z,45,61603.jpg,0.0,Drinkwater,0.9,FALSE,,i,5,90,0,15584,21,106506,1088,0.0,0.0,Drinkwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,17349,0,0,-2,2,0,3,0.8,1.3,0,Aaron,0.8,430,FALSE,,,48,17349.jpg,0.8,Lennon,0.1,FALSE,,a,5,90,5,2675,36,6363,136,0.2,1.0,Lennon,207,0,0,0,5,0,0,0,2,0,0,0,15,15.2,6.0,6.0,2.8
,,39487,1,-1,3,-3,1,2,4.0,4.5,6,Erik,4.0,447,FALSE,,,48,39487.jpg,4.7,Pieters,12.1,FALSE,,a,5,90,33,855643,25660,214993,3909,0.8,6.9,Pieters,630,0,3,2,9,0,0,0,0,0,0,5,155,168.4,101.8,3.0,27.3
,,44683,0,0,-3,3,0,4,1.8,2.3,4,Jay,1.8,451,FALSE,,,57,44683.jpg,1.4,Rodriguez,0.2,FALSE,,a,5,90,10,5038,277,22027,154,0.3,1.8,Rodriguez,144,1,0,0,4,0,0,0,1,0,0,0,34,42.2,11.7,46.0,10.0
,,220037,0,0,0,0,0,1,0.0,0.5,0,Bailey,0.0,495,FALSE,,,45,220037.jpg,0.0,Peacock-Farrell,0.1,FALSE,,a,5,90,0,731,20,1810,51,0.0,0.0,Peacock-Farrell,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,82263,0,0,-3,3,0,2,3.0,3.5,5,Marcos,2.5,103,FALSE,,,62,82263.jpg,2.8,Alonso,2.6,FALSE,,a,6,8,11,48598,3220,195150,1534,0.4,1.8,Alonso,256,0,1,1,3,0,0,0,2,0,0,0,67,58.8,88.2,44.0,19.0
0,0,102380,0,0,0,0,0,2,0.0,0.0,0,Antonio,0.2,104,FALSE,Groin Injury - Unknown return date,2019-09-14T17:00:16.188229Z,60,102380.jpg,1.0,Rüdiger,0.1,FALSE,,i,6,8,1,2945,14,5875,297,0.0,0.2,Rüdiger,45,0,0,0,0,0,0,0,0,0,0,0,9,6.6,0.9,49.0,5.7
,,41328,0,0,-1,1,0,2,3.7,4.2,7,César,3.2,105,FALSE,,,59,41328.jpg,2.7,Azpilicueta,6.1,FALSE,,a,6,8,19,90585,4689,227750,2257,0.5,3.2,Azpilicueta,630,0,2,1,13,0,0,0,0,0,0,1,130,174.0,180.4,45.0,40.0
0,0,109533,0,0,0,0,0,2,0.0,0.0,0,Emerson,0.5,107,FALSE,Hamstring injury - Expected back 19 Oct,2019-09-08T20:30:10.510601Z,55,109533.jpg,1.0,Palmieri dos Santos,1.0,FALSE,,i,6,8,5,152682,21,181546,3403,0.1,0.9,Emerson,374,0,0,0,10,0,0,0,0,0,0,0,74,102.4,98.9,74.0,27.6
100,100,135363,0,0,0,0,0,2,1.7,2.2,5,Andreas,1.2,108,FALSE,,2019-09-22T18:00:11.149217Z,50,135363.jpg,1.3,Christensen,0.9,FALSE,,a,6,8,8,52233,1399,66585,574,0.2,1.6,Christensen,491,0,0,1,11,0,0,0,2,0,0,0,88,110.4,17.1,19.0,14.7
0,0,105700,-1,1,-2,2,0,2,0.0,0.0,0,Davide,0.0,109,FALSE,Joined Roma on loan until the end of January on 21/8. - Expected back 01 Feb,2019-08-21T19:30:16.936375Z,43,105700.jpg,0.0,Zappacosta,0.2,FALSE,,n,6,8,0,2836,15,24477,183,0.0,0.0,Zappacosta,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
75,75,44346,0,0,-3,3,0,4,0.4,0.8,0,Olivier,0.0,110,FALSE,Illness - 75% chance of playing,2019-09-25T22:30:18.373788Z,67,44346.jpg,1.3,Giroud,1.2,FALSE,,d,6,8,4,53173,37,151727,1738,0.0,0.6,Giroud,100,0,0,1,2,0,0,0,0,0,0,0,13,12.4,46.8,21.0,7.9
,,109745,0,0,0,0,0,1,3.0,3.5,6,Kepa,2.5,111,FALSE,,,55,109745.jpg,2.0,Arrizabalaga,4.9,FALSE,,a,6,8,14,130462,3675,179676,2237,0.5,2.5,Kepa,630,0,0,1,13,0,0,0,0,0,13,0,111,121.0,0.0,0.0,12.1
,,20310,0,0,-1,1,0,1,0.5,1.0,0,Willy,0.0,112,FALSE,,,49,20310.jpg,0.0,Caballero,0.2,FALSE,,a,6,8,0,1898,46,7509,130,0.0,0.0,Caballero,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
100,100,47431,0,0,0,0,1,3,4.3,4.8,10,Willian,3.8,113,FALSE,,2019-07-30T11:00:13.285605Z,70,47431.jpg,2.8,Borges Da Silva,0.9,FALSE,,a,6,8,17,39979,7381,41821,787,0.5,2.4,Willian,325,1,0,1,5,0,0,0,0,0,0,2,67,69.0,34.3,97.0,20.0
100,100,49579,-1,1,-1,1,0,3,1.3,1.8,3,Pedro,0.8,114,FALSE,,2019-08-24T13:30:14.550162Z,69,49579.jpg,2.3,Rodríguez Ledesma,1.5,FALSE,,a,6,8,7,117569,447,237977,975,0.1,1.0,Pedro,242,0,0,1,5,0,0,0,0,0,0,0,28,48.4,95.7,114.0,25.8
0,0,126187,0,0,-1,1,0,3,0.0,0.0,0,Ruben,0.0,115,FALSE,Achilles injury - Unknown return date,2019-06-25T11:30:07.068350Z,64,126187.jpg,0.0,Loftus-Cheek,0.1,FALSE,,i,6,8,0,516,13,4308,48,0.0,0.0,Loftus-Cheek,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
100,100,209046,0,0,-1,1,0,3,1.5,2.0,4,Callum,1.0,116,FALSE,,2019-06-25T11:30:07.083018Z,59,209046.jpg,4.0,Hudson-Odoi,0.5,FALSE,,a,6,8,4,27380,9391,9131,331,0.2,0.7,Hudson-Odoi,27,0,1,0,0,0,0,0,0,0,0,0,16,21.4,13.9,0.0,3.5
,,88894,0,0,-4,4,0,3,1.7,2.2,3,Ross,1.2,117,FALSE,,,56,88894.jpg,1.6,Barkley,2.1,FALSE,,a,6,8,8,65424,604,396306,2153,0.2,1.4,Barkley,293,0,0,1,5,0,0,0,0,0,0,0,35,55.6,123.7,151.0,33.1
,,85955,0,0,0,0,1,3,6.7,7.2,11,Jorge Luiz,6.2,118,FALSE,,,50,85955.jpg,4.0,Frello Filho,4.1,FALSE,,a,6,8,28,185170,33339,182957,2471,1.2,5.6,Jorginho,592,1,2,1,12,0,0,0,3,0,0,5,146,155.8,144.3,42.0,34.4
75,100,116594,0,0,0,0,0,3,1.9,3.0,0,N'Golo,2.0,119,FALSE,Hamstring injury - 75% chance of playing,2019-09-28T16:00:17.110514Z,50,116594.jpg,3.3,Kanté,4.9,FALSE,,d,6,8,10,192067,2371,360589,11957,0.4,2.0,Kanté,197,1,0,0,4,0,0,0,1,0,0,1,35,66.8,22.8,28.0,11.7
0,0,199598,0,0,-1,1,0,3,0.0,0.0,0,Ethan,0.0,121,FALSE,Joined RB Leipzig on loan until the end of the season on 22/7. - Expected back 01 Jul,2019-07-22T13:30:07.199042Z,44,199598.jpg,0.0,Ampadu,0.0,FALSE,,n,6,8,0,647,16,1306,39,0.0,0.0,Ampadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,176413,0,0,-2,2,0,3,1.7,2.2,0,Christian,1.2,431,FALSE,,,73,176413.jpg,3.2,Pulisic,3.8,FALSE,,a,6,8,13,209220,543,551152,17191,0.2,1.8,Pulisic,275,0,2,0,8,0,0,0,0,0,0,0,44,45.0,55.8,91.0,19.2
100,100,91651,-1,1,-1,1,0,3,2.0,2.5,1,Mateo,1.5,432,FALSE,,2019-09-03T10:30:13.861397Z,54,91651.jpg,2.0,Kovacic,1.0,FALSE,,a,6,8,14,52889,533,68255,2012,0.3,2.6,Kovacic,462,0,1,0,10,0,0,0,1,0,0,0,108,84.0,90.5,36.0,21.0
75,,103192,0,0,-2,2,0,2,0.4,1.0,0,Kurt,0.0,459,FALSE,Illness - 75% chance of playing,2019-09-28T16:00:17.677906Z,48,103192.jpg,0.3,Zouma,1.7,FALSE,,d,6,8,2,48415,141,147285,4753,0.0,0.4,Zouma,453,0,0,0,11,1,0,0,1,0,0,0,48,64.4,4.7,35.0,9.9
100,100,173879,1,-1,6,-6,3,4,8.3,8.8,2,Tammy,7.8,460,TRUE,,2019-09-14T17:00:16.854161Z,76,173879.jpg,6.6,Abraham,37.3,FALSE,,a,6,8,46,2545214,59744,298971,18093,1.0,6.1,Abraham,486,7,0,1,9,1,0,0,2,0,0,9,173,252.0,102.7,295.0,64.8
