Column1.chance_of_playing_next_round,Column1.chance_of_playing_this_round,Column1.code,Column1.cost_change_event,Column1.cost_change_event_fall,Column1.cost_change_start,Column1.cost_change_start_fall,Column1.dreamteam_count,Column1.element_type,Column1.ep_next,Column1.ep_this,Column1.event_points,Column1.first_name,Column1.form,Column1.id,Column1.in_dreamteam,Column1.news,Column1.news_added,Column1.now_cost,Column1.photo,Column1.points_per_game,Column1.second_name,Column1.selected_by_percent,Column1.special,Column1.squad_number,Column1.status,Column1.team,Column1.team_code,Column1.total_points,Column1.transfers_in,Column1.transfers_in_event,Column1.transfers_out,Column1.transfers_out_event,Column1.value_form,Column1.value_season,Column1.web_name,Column1.minutes,Column1.goals_scored,Column1.assists,Column1.clean_sheets,Column1.goals_conceded,Column1.own_goals,Column1.penalties_saved,Column1.penalties_missed,Column1.yellow_cards,Column1.red_cards,Column1.saves,Column1.bonus,Column1.bps,Column1.influence,Column1.creativity,Column1.threat,Column1.ict_index
0,0,199598,0,0,0,0,0,3,0.0,0.0,0,Ethan,0.0,121,FALSE,Joined RB Leipzig on loan until the end of the season on 22/7. - Expected back 01 Jul,2019-07-22T13:30:07.199042Z,45,199598.jpg,0.0,Ampadu,0.0,FALSE,,n,6,8,0,540,36,1195,69,0.0,0.0,Ampadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,176413,-1,1,-2,2,0,3,3.5,2.0,0,Christian,2.5,431,FALSE,,,73,176413.jpg,3.2,Pulisic,4.6,FALSE,,a,6,8,13,206587,3198,492144,43047,0.3,1.8,Pulisic,275,0,2,0,8,0,0,0,0,0,0,0,44,45.0,55.8,91.0,19.2
100,100,91651,0,0,0,0,0,3,3.5,2.0,1,Mateo,2.5,432,FALSE,,2019-09-03T10:30:13.861397Z,55,91651.jpg,2.2,Kovacic,1.1,FALSE,,a,6,8,13,50563,2781,63225,4024,0.5,2.4,Kovacic,440,0,1,0,10,0,0,0,1,0,0,0,97,76.4,69.3,36.0,18.1
,,103192,-1,1,-2,2,0,2,1.2,-0.3,1,Kurt,0.2,459,FALSE,,,48,103192.jpg,0.3,Zouma,1.8,FALSE,,a,6,8,2,46120,2140,135773,6418,0.0,0.4,Zouma,453,0,0,0,11,1,0,0,1,0,0,0,48,64.4,4.7,35.0,9.9
100,100,173879,1,-1,4,-4,3,4,11.5,10.0,2,Tammy,10.5,460,TRUE,,2019-09-14T17:00:16.854161Z,74,173879.jpg,7.3,Abraham,30.5,FALSE,,a,6,8,44,2052029,362145,271320,18197,1.4,5.9,Abraham,403,7,0,0,9,1,0,0,2,0,0,9,175,241.8,74.4,220.0,53.4
,,94245,-1,1,-4,4,0,4,2.5,1.0,1,Michy,1.5,461,FALSE,,,66,94245.jpg,2.0,Batshuayi,0.4,FALSE,,a,6,8,6,6186,540,41488,952,0.2,0.9,Batshuayi,33,0,1,0,2,0,0,0,0,0,0,0,4,15.4,11.1,57.0,7.9
0,0,167767,0,0,-2,2,0,3,0.0,0.0,0,Robert Kenedy,0.0,462,FALSE,Joined Getafe on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:15.527764Z,53,167767.jpg,0.0,Nunes do Nascimento,0.0,FALSE,,n,6,8,0,698,13,3690,180,0.0,0.0,Kenedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
100,50,184341,0,0,5,-5,0,3,6.2,2.4,2,Mason,5.2,463,FALSE,,2019-09-17T21:00:14.257099Z,65,184341.jpg,5.5,Mount,24.1,FALSE,,a,6,8,33,1951158,164351,508467,59527,0.8,5.1,Mount,540,3,0,0,13,0,0,0,0,0,0,6,115,179.8,184.7,198.0,56.4
50,25,225796,0,0,0,0,0,2,0.2,-0.1,0,Reece,0.0,506,FALSE,Lack of match fitness - 50% chance of playing,2019-08-12T16:00:24.033193Z,50,225796.jpg,0.0,James,0.0,FALSE,,d,6,8,0,1302,145,3189,114,0.0,0.0,James,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,194794,0,0,0,0,1,2,3.5,2.0,0,Fikayo,2.5,529,FALSE,,,45,194794.jpg,3.3,Tomori,1.4,FALSE,,a,6,8,10,94178,46737,10604,3615,0.6,2.2,Tomori,270,1,0,0,6,0,0,0,1,0,0,2,63,106.6,25.4,29.0,16.2
,,243568,0,0,0,0,0,3,1.3,-0.2,0,Billy,0.3,533,FALSE,,,45,243568.jpg,1.0,Gilmour,0.0,FALSE,,a,6,8,1,1213,178,572,149,0.1,0.2,Gilmour,6,0,0,0,1,0,0,0,0,0,0,0,1,0.4,0.8,0.0,0.1
,,74230,0,0,1,-1,1,2,4.0,4.0,2,Patrick,4.0,123,FALSE,,,56,74230.jpg,4.0,van Aanholt,11.7,FALSE,,a,7,31,24,527972,20260,232859,29197,0.7,4.3,van Aanholt,540,1,0,2,7,1,0,0,0,0,0,2,88,109.2,37.9,57.0,20.3
100,100,49413,0,0,0,0,0,2,0.0,0.0,0,James,0.0,124,FALSE,,2019-06-25T11:30:07.097330Z,50,49413.jpg,0.0,Tomkins,0.0,FALSE,,a,7,31,0,384,132,522,80,0.0,0.0,Tomkins,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
100,100,40784,0,0,0,0,0,2,0.8,0.8,2,Mamadou,0.8,125,FALSE,,2019-06-25T11:30:07.112991Z,50,40784.jpg,1.0,Sakho,0.1,FALSE,,a,7,31,3,2423,492,3463,315,0.2,0.6,Sakho,191,0,0,0,5,0,0,0,0,0,0,0,30,29.4,10.8,4.0,4.5
,,55494,0,0,0,0,0,2,3.8,3.8,6,Joel,3.8,126,FALSE,,,45,55494.jpg,3.8,Ward,2.6,FALSE,,a,7,31,23,170075,13673,50208,5222,0.8,5.1,Ward,540,0,1,2,7,0,0,0,1,0,0,3,106,121.8,44.6,21.0,18.8
100,100,19188,-1,1,-1,1,0,2,0.0,0.0,0,Scott,0.0,127,FALSE,,2019-08-30T13:00:12.954955Z,44,19188.jpg,4.0,Dann,0.2,FALSE,,a,7,31,8,7493,213,11860,472,0.0,1.8,Dann,180,0,0,1,1,0,0,0,0,0,0,0,37,37.2,0.4,69.0,10.7
100,100,58786,0,0,1,-1,0,2,2.0,2.0,0,Martin,2.0,128,FALSE,,2019-08-31T17:30:17.529253Z,41,58786.jpg,4.0,Kelly,25.0,FALSE,,a,7,31,16,642382,30641,509486,29407,0.5,3.9,Kelly,348,0,0,2,2,0,0,0,0,0,0,0,70,67.2,0.9,4.0,7.2
,,54861,0,0,-2,2,0,4,1.0,1.0,1,Christian,1.0,129,FALSE,,,58,54861.jpg,1.3,Benteke,0.7,FALSE,,a,7,31,8,23079,817,53570,2301,0.2,1.4,Benteke,231,0,0,1,3,0,0,0,0,0,0,0,33,35.6,60.9,84.0,18.0
50,0,59125,0,0,0,0,0,4,0.0,0.0,0,Connor,0.0,130,FALSE,Knock - 50% chance of playing,2019-09-13T12:30:19.022759Z,45,59125.jpg,1.0,Wickham,4.4,FALSE,,d,7,31,2,250805,527,311502,24828,0.0,0.4,Wickham,15,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.8,2.0,0.2
,,40836,0,0,0,0,0,1,2.5,2.5,3,Vicente,2.5,131,FALSE,,,50,40836.jpg,3.0,Guaita,0.6,FALSE,,a,7,31,18,27053,779,22431,1461,0.5,3.6,Guaita,540,0,0,2,7,0,0,0,1,0,13,0,103,112.0,0.0,0.0,11.2
,,20066,0,0,-1,1,0,1,0.0,0.0,0,Wayne,0.0,132,FALSE,,,44,20066.jpg,0.0,Hennessey,0.7,FALSE,,a,7,31,0,5504,394,27590,1480,0.0,0.0,Hennessey,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,82403,0,0,-2,2,0,3,2.0,2.0,2,Wilfried,2.0,133,FALSE,,,68,82403.jpg,1.8,Zaha,10.0,FALSE,,a,7,31,11,202790,9808,751312,36595,0.3,1.6,Zaha,475,0,0,1,7,0,0,0,1,0,0,0,22,71.4,41.3,211.0,32.3
,,66975,-1,1,-3,3,0,3,1.5,1.5,2,Luka,1.5,134,FALSE,,,67,66975.jpg,1.7,Milivojevic,3.5,FALSE,,a,7,31,10,22371,864,306133,11409,0.2,1.5,Milivojevic,540,0,0,2,7,0,0,0,4,0,0,0,47,74.4,201.7,33.0,30.9
,,60252,0,0,-2,2,0,3,1.0,1.0,0,Andros,1.0,135,FALSE,,,58,60252.jpg,1.8,Townsend,1.8,FALSE,,a,7,31,9,29471,820,145145,7018,0.2,1.6,Townsend,259,0,0,1,6,0,0,0,0,0,0,0,51,54.0,27.1,18.0,9.9
,,141020,0,0,-2,2,0,3,0.0,0.0,0,Max,0.0,136,FALSE,,,53,141020.jpg,2.0,Meyer,0.1,FALSE,,a,7,31,4,3449,56,7864,355,0.0,0.8,Meyer,154,0,0,1,1,0,0,0,1,0,0,0,13,17.4,3.6,57.0,7.8
100,100,86417,0,0,0,0,0,3,3.5,3.5,2,Jeffrey,3.5,137,FALSE,,2019-08-09T13:00:14.642811Z,55,86417.jpg,3.0,Schlupp,0.2,FALSE,,a,7,31,15,7361,701,7351,641,0.6,2.7,Schlupp,367,0,1,2,5,0,0,0,0,0,0,1,43,74.0,41.2,113.0,22.8
100,100,50471,-1,1,-2,2,0,3,1.8,1.8,2,James,1.8,138,FALSE,,2019-09-13T12:30:19.034726Z,53,50471.jpg,2.4,McArthur,0.9,FALSE,,a,7,31,12,10925,420,69955,2497,0.3,2.3,McArthur,433,0,0,3,2,0,0,0,1,0,0,0,52,68.8,60.7,30.0,16.0
100,100,55037,0,0,-1,1,0,3,2.2,2.2,2,Cheikhou,2.2,139,FALSE,,2019-09-14T16:30:11.053549Z,49,55037.jpg,2.2,Kouyaté,0.1,FALSE,,a,7,31,9,3517,324,7408,326,0.4,1.8,Kouyaté,337,0,0,2,5,0,0,0,1,0,0,0,27,35.4,27.5,71.0,13.1
,,221275,0,0,-1,1,0,3,0.0,0.0,0,Luke,0.0,140,FALSE,,,44,221275.jpg,0.0,Dreher,0.1,FALSE,,a,7,31,0,3101,743,3091,388,0.0,0.0,Dreher,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,50472,-1,1,-1,1,0,3,0.8,0.8,1,James,0.8,157,FALSE,,,44,50472.jpg,0.8,McCarthy,0.6,FALSE,,a,7,31,3,14278,796,24270,1427,0.2,0.7,McCarthy,48,0,0,0,2,0,0,0,1,0,0,0,12,16.0,22.0,0.0,3.8
,,80146,0,0,1,-1,0,4,5.0,5.0,1,Jordan,5.0,468,FALSE,,,51,80146.jpg,4.4,Ayew,8.4,FALSE,,a,7,31,22,599490,42231,278209,41318,1.0,4.3,Ayew,361,2,0,4,4,0,0,0,2,0,0,6,73,89.8,45.2,133.0,26.8
,,19419,0,0,0,0,0,2,2.5,2.5,2,Gary,2.5,503,FALSE,,,45,19419.jpg,2.5,Cahill,1.9,FALSE,,a,7,31,10,47678,2394,65066,3627,0.6,2.2,Cahill,360,0,0,1,6,0,0,0,1,0,0,1,62,84.0,11.9,66.0,16.3
,,175946,0,0,-2,2,0,3,0.2,0.2,0,Víctor,0.2,510,FALSE,,,48,175946.jpg,1.0,Camarasa,0.3,FALSE,,a,7,31,1,2362,106,37039,894,0.0,0.2,Camarasa,5,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.1,0.0,0.0
,,173954,0,0,0,0,0,3,0.0,0.0,0,Jairo,0.0,539,FALSE,,,45,173954.jpg,0.0,Riedewald,0.0,FALSE,,a,7,31,0,168,84,47,31,0.0,0.0,Riedewald,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,153133,0,0,-1,1,0,3,2.2,3.7,1,Alex,3.2,17,FALSE,,,59,153133.jpg,3.2,Iwobi,2.1,FALSE,,a,8,11,13,106399,2978,128409,17894,0.5,2.2,Iwobi,229,1,0,0,7,0,0,0,0,0,0,2,48,69.6,50.1,102.0,22.2
100,100,101188,-1,1,1,-1,1,2,0.8,2.3,1,Lucas,1.8,141,FALSE,,2019-08-17T16:00:09.148104Z,61,101188.jpg,4.0,Digne,27.2,FALSE,,a,8,11,24,790399,11483,587001,179300,0.3,3.9,Digne,522,0,2,2,9,0,0,0,1,0,0,3,113,127.6,196.2,113.0,43.7
,,164511,-1,1,0,0,0,2,-0.5,1.0,-1,Yerry,0.5,142,FALSE,,,55,164511.jpg,3.0,Mina,4.2,FALSE,,a,8,11,18,339736,1297,217395,46350,0.1,3.2,Mina,540,0,0,2,9,1,0,0,0,0,0,4,109,105.4,4.3,74.0,18.4
,,106611,0,0,0,0,0,2,0.0,1.5,1,Michael,1.0,143,FALSE,,,55,106611.jpg,3.0,Keane,3.4,FALSE,,a,8,11,18,112456,1046,105206,16596,0.2,3.3,Keane,540,0,0,2,9,0,0,0,0,0,0,2,106,118.4,14.6,12.0,14.5
,,59949,0,0,0,0,0,2,0.0,1.5,2,Seamus,1.0,144,FALSE,,,55,59949.jpg,2.5,Coleman,2.8,FALSE,,a,8,11,15,92474,674,129099,17573,0.2,2.7,Coleman,520,0,0,2,8,0,0,0,2,0,0,0,95,79.8,59.0,56.0,19.5
100,100,12745,0,0,-1,1,0,2,-1.0,0.5,0,Leighton,0.0,145,FALSE,,2019-07-30T15:00:09.168977Z,49,12745.jpg,0.0,Baines,0.1,FALSE,,a,8,11,0,3357,222,5433,500,0.0,0.0,Baines,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
100,100,66838,-1,1,-3,3,0,4,-0.8,0.7,1,Cenk,0.2,146,FALSE,,2019-07-30T15:00:09.183258Z,57,66838.jpg,1.0,Tosun,0.1,FALSE,,a,8,11,1,2770,157,10164,356,0.0,0.2,Tosun,35,0,0,0,1,0,0,0,0,0,0,0,2,2.0,10.0,20.0,3.2
,,177815,0,0,-2,2,0,4,1.0,2.5,0,Dominic,2.0,147,FALSE,,,58,177815.jpg,2.4,Calvert-Lewin,1.0,FALSE,,a,8,11,12,47489,1822,99073,6389,0.3,2.1,Calvert-Lewin,313,1,0,2,4,0,0,0,1,0,0,0,33,40.4,15.8,98.0,15.4
,,111234,0,0,1,-1,0,1,0.5,2.0,1,Jordan,1.5,148,FALSE,,,56,111234.jpg,3.2,Pickford,10.7,FALSE,,a,8,11,19,316794,2538,270290,55130,0.3,3.4,Pickford,540,0,0,2,9,0,0,0,0,0,11,1,100,96.8,0.0,0.0,9.7
,,10318,0,0,0,0,0,1,-1.0,0.5,0,Maarten,0.0,149,FALSE,,,40,10318.jpg,0.0,Stekelenburg,9.4,FALSE,,a,8,11,0,142800,7900,83896,6334,0.0,0.0,Stekelenburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,212319,0,0,0,0,1,3,4.8,6.3,2,Richarlison,5.8,150,FALSE,,,80,212319.jpg,4.8,de Andrade,8.3,FALSE,,a,8,11,29,365194,14514,419040,62827,0.7,3.6,Richarlison,489,2,1,2,8,0,0,0,1,0,0,3,97,145.6,95.2,191.0,43.2
,,55422,0,0,-3,3,0,3,1.8,3.3,2,Gylfi,2.8,151,FALSE,,,77,55422.jpg,2.8,Sigurdsson,4.7,FALSE,,a,8,11,17,83685,1338,607162,34164,0.4,2.2,Sigurdsson,479,0,1,2,7,0,0,0,0,0,0,0,71,74.4,206.2,123.0,40.4
,,100649,0,0,0,0,1,3,0.0,1.5,0,Bernard,1.0,152,FALSE,,,65,100649.jpg,2.8,Anício Caldeira Duarte,1.5,FALSE,,a,8,11,17,173049,1038,134472,15605,0.2,2.6,Bernard,328,1,0,2,3,0,0,0,2,0,0,3,52,72.2,73.8,91.0,23.6
,,20467,0,0,-2,2,0,3,-0.2,1.3,1,Theo,0.8,153,FALSE,,,63,20467.jpg,1.0,Walcott,0.5,FALSE,,a,8,11,4,6542,319,35847,1487,0.1,0.6,Walcott,67,0,0,0,2,0,0,0,0,0,0,0,6,11.8,8.0,45.0,6.4
,,173807,0,0,-1,1,0,3,-1.0,0.5,0,Tom,0.0,154,FALSE,,,54,173807.jpg,1.0,Davies,0.1,FALSE,,a,8,11,1,2024,90,5634,346,0.0,0.2,Davies,11,0,0,0,0,0,0,0,0,0,0,0,2,3.4,0.1,0.0,0.4
0,0,219352,0,0,0,0,0,3,0.0,0.0,0,Ademola,0.0,155,FALSE,Joined RB Leipzig on a permanent deal on 25/7,2019-07-25T09:00:14.381716Z,50,219352.jpg,0.0,Lookman,0.0,FALSE,,u,8,11,0,73,5,429,11,0.0,0.0,Lookman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,80801,0,0,0,0,0,3,0.0,0.0,0,Idrissa,0.0,156,FALSE,Joined PSG on a permanent deal on 30/7,2019-07-30T09:00:05.841634Z,50,80801.jpg,0.0,Gueye,0.0,FALSE,,u,8,11,0,191,11,1735,42,0.0,0.0,Gueye,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
100,100,42774,0,0,0,0,0,3,0.0,1.5,1,Morgan,1.0,158,FALSE,,2019-08-10T16:30:08.303097Z,45,42774.jpg,1.0,Schneiderlin,0.9,FALSE,,a,8,11,4,18613,1176,42744,2330,0.2,0.9,Schneiderlin,309,0,0,1,6,0,0,0,1,1,0,0,43,46.2,22.8,4.0,7.4
100,100,41823,0,0,-1,1,0,2,-0.8,0.7,1,Fabian,0.2,205,FALSE,,2019-08-03T18:30:13.211758Z,54,41823.jpg,0.3,Delph,0.3,FALSE,,a,8,11,1,6432,424,16059,1098,0.0,0.2,Delph,270,0,0,0,7,0,0,0,2,0,0,0,28,49.4,32.0,0.0,8.1
0,0,120250,-1,1,-2,2,0,3,0.0,0.0,0,André Filipe,0.8,422,FALSE,Rib Injury - Expected back 28 Sep,2019-09-15T13:00:13.082777Z,53,120250.jpg,1.5,Tavares Gomes,0.5,FALSE,,i,8,11,6,10461,25,52189,4367,0.1,1.1,André Gomes,315,0,0,1,4,0,0,0,2,0,0,0,40,42.8,59.9,5.0,10.8
,,232964,0,0,-1,1,0,2,-1.0,0.5,0,Lewis,0.0,477,FALSE,,,44,232964.jpg,0.0,Gibson,0.2,FALSE,,a,8,11,0,2609,147,5974,479,0.0,0.0,Gibson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,194164,0,0,-1,1,0,2,-1.0,0.5,0,Mason,0.0,478,FALSE,,,44,194164.jpg,1.0,Holgate,0.2,FALSE,,a,8,11,1,2405,113,5354,405,0.0,0.2,Holgate,17,0,0,0,0,0,0,0,0,0,0,0,6,7.4,0.1,0.0,0.8
100,50,57513,0,0,-1,1,0,1,-0.5,0.2,0,Jonas,0.0,479,FALSE,,2019-09-08T18:30:16.855771Z,44,57513.jpg,0.0,Lössl,0.4,FALSE,,a,8,11,0,1426,22,18563,995,0.0,0.0,Lössl,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,242058,0,0,-3,3,0,4,1.2,2.7,2,Moise,2.2,496,FALSE,,,67,242058.jpg,1.8,Kean,2.2,FALSE,,a,8,11,11,63339,1031,375144,12192,0.3,1.6,Kean,251,0,1,0,6,0,0,0,0,0,0,0,29,20.2,45.2,117.0,18.0
0,0,160987,0,0,-1,1,0,3,0.0,0.0,0,Jean-Philippe,0.0,497,FALSE,Thigh injury - Expected back 26 Oct,2019-08-23T21:30:13.493993Z,49,160987.jpg,2.0,Gbamin,0.0,FALSE,,i,8,11,4,2565,12,5942,309,0.0,0.8,Gbamin,135,0,0,1,0,0,0,0,0,0,0,0,14,20.0,6.3,0.0,2.6
,,102747,-1,1,-2,2,0,2,-1.0,0.5,0,Djibril,0.0,511,FALSE,,,53,102747.jpg,0.0,Sidibé,0.2,FALSE,,a,8,11,0,2539,138,13248,551,0.0,0.0,Sidibé,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,111931,0,0,0,0,1,2,3.8,3.3,9,Ricardo Domingos,3.8,159,FALSE,,,60,111931.jpg,4.3,Barbosa Pereira,5.8,FALSE,,a,9,13,26,145653,60672,144845,6535,0.6,4.3,Pereira,540,1,0,1,5,0,0,0,0,0,0,4,103,170.6,65.6,42.0,27.8
100,100,172850,0,0,-1,1,0,2,2.0,1.5,2,Benjamin,2.0,161,FALSE,,2019-08-18T16:00:08.220647Z,54,172850.jpg,3.5,Chilwell,3.9,FALSE,,a,9,13,14,66790,12991,165107,5840,0.4,2.6,Chilwell,360,0,1,1,3,0,0,0,1,0,0,0,62,65.8,59.4,20.0,14.5
,,37642,0,0,0,0,0,2,2.0,1.5,2,Jonny,2.0,162,FALSE,,,50,37642.jpg,3.0,Evans,1.5,FALSE,,a,9,13,18,70999,5451,38970,3375,0.4,3.6,Evans,540,0,0,1,5,0,0,0,0,0,0,2,108,130.0,1.8,37.0,16.9
,,37402,0,0,0,0,0,2,0.8,0.3,0,Christian,0.8,163,FALSE,,,45,37402.jpg,1.7,Fuchs,0.5,FALSE,,a,9,13,5,13919,395,15671,1758,0.2,1.1,Fuchs,184,0,0,0,2,0,0,0,0,0,0,0,21,33.4,28.6,2.0,6.4
,,218031,0,0,1,-1,0,2,2.8,2.3,2,Çaglar,2.8,164,FALSE,,,46,218031.jpg,3.2,Söyüncü,5.2,FALSE,,a,9,13,19,399447,45035,102473,8515,0.6,4.1,Söyüncü,540,0,1,1,5,0,0,0,0,0,0,0,120,133.6,12.9,15.0,16.2
100,100,15033,0,0,-2,2,0,2,0.2,-0.3,0,Wes,0.2,165,FALSE,,2019-08-28T21:30:17.515643Z,43,15033.jpg,1.0,Morgan,0.9,FALSE,,a,9,13,1,11840,1279,50204,2598,0.0,0.2,Morgan,12,0,0,0,0,0,0,0,0,0,0,0,5,9.0,0.0,0.0,0.9
,,101668,0,0,-1,1,1,4,7.0,6.5,2,Jamie,7.0,166,FALSE,,,89,101668.jpg,5.3,Vardy,8.4,FALSE,,a,9,13,32,293170,34015,428091,29864,0.8,3.6,Vardy,540,3,1,1,5,0,0,0,0,0,0,5,95,133.4,45.1,135.0,31.0
,,173515,0,0,-2,2,0,4,0.0,-0.5,0,Kelechi,0.0,167,FALSE,,,58,173515.jpg,0.0,Iheanacho,0.2,FALSE,,a,9,13,0,3595,243,16676,680,0.0,0.0,Iheanacho,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,17745,0,0,0,0,0,1,2.5,2.0,3,Kasper,2.5,168,FALSE,,,50,17745.jpg,3.2,Schmeichel,6.5,FALSE,,a,9,13,19,131614,15884,122884,8158,0.5,3.8,Schmeichel,540,0,0,1,5,0,0,0,0,0,16,0,99,134.6,10.0,0.0,14.5
,,11974,0,0,-1,1,0,1,0.0,-0.5,0,Eldin,0.0,169,FALSE,,,44,11974.jpg,0.0,Jakupovic,0.1,FALSE,,a,9,13,0,555,68,2547,175,0.0,0.0,Jakupovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,95463,-1,1,-1,1,0,1,0.0,-0.5,0,Danny,0.0,170,FALSE,,,44,95463.jpg,0.0,Ward,0.2,FALSE,,a,9,13,0,1154,155,4258,261,0.0,0.0,Ward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
75,,172780,0,0,1,-1,0,3,3.6,4.3,10,James,4.8,171,FALSE,Ankle injury - 75% chance of playing,2019-09-21T14:00:19.273048Z,71,172780.jpg,4.5,Maddison,11.5,FALSE,,d,9,13,27,463965,48047,356540,27562,0.7,3.8,Maddison,535,1,2,1,5,0,0,0,1,0,0,4,84,112.2,198.6,169.0,47.9
,,201666,0,0,-1,1,0,3,2.8,2.3,2,Harvey,2.8,172,FALSE,,,59,201666.jpg,2.4,Barnes,0.3,FALSE,,a,9,13,12,10485,1197,11452,951,0.5,2.0,Barnes,228,1,0,0,2,0,0,0,0,0,0,0,44,59.2,47.5,110.0,21.9
0,0,115858,0,0,-2,2,0,3,0.0,0.0,0,Rachid,0.0,173,FALSE,Joined Fiorentina on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-18T22:00:13.300063Z,53,115858.jpg,0.0,Ghezzal,0.0,FALSE,,n,9,13,0,474,5,2945,315,0.0,0.0,Ghezzal,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,51938,-1,1,-2,2,0,3,0.2,-0.3,0,Marc,0.2,174,FALSE,,,53,51938.jpg,1.0,Albrighton,0.2,FALSE,,a,9,13,3,4356,180,12678,791,0.0,0.6,Albrighton,87,0,0,0,1,0,0,0,1,0,0,0,10,10.2,51.3,16.0,7.7
,,172632,0,0,-2,2,0,3,0.8,0.3,0,Demarai,0.8,175,FALSE,,,53,172632.jpg,1.0,Gray,0.3,FALSE,,a,9,13,3,4628,409,23609,1138,0.2,0.6,Gray,101,0,0,0,1,0,0,0,1,0,0,0,8,15.2,39.3,34.0,8.9
100,100,203341,0,0,0,0,0,3,1.5,1.0,2,Wilfred,1.5,176,FALSE,,2019-08-27T11:00:13.484600Z,50,203341.jpg,3.8,Ndidi,3.0,FALSE,,a,9,13,19,215608,8101,138423,10658,0.3,3.8,Ndidi,450,1,0,1,4,0,0,0,0,0,0,3,90,127.0,42.4,39.0,20.9
0,0,61604,0,0,-1,1,0,3,0.0,0.0,0,Matty,0.0,177,FALSE,Achilles injury - Unknown return date,2019-08-27T12:30:14.308742Z,44,61604.jpg,0.0,James,0.2,FALSE,,i,9,13,0,5687,168,15352,725,0.0,0.0,James,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
100,100,155569,-1,1,-1,1,0,3,0.0,-0.5,0,Daniel,0.0,178,FALSE,,2019-06-25T11:30:07.144362Z,44,155569.jpg,0.0,Amartey,0.3,FALSE,,a,9,13,0,6831,1597,11292,814,0.0,0.0,Amartey,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
100,100,86881,-1,1,-1,1,0,3,0.2,-0.3,0,Nampalys,0.2,179,FALSE,,2019-07-30T15:00:09.217034Z,44,86881.jpg,1.0,Mendy,0.8,FALSE,,a,9,13,1,17552,5006,28933,2745,0.0,0.2,Mendy,1,0,0,0,0,0,0,0,0,0,0,0,2,1.2,0.0,0.0,0.1
,,197469,0,0,0,0,0,3,2.0,1.5,4,Hamza,2.0,180,FALSE,,,45,197469.jpg,2.2,Choudhury,1.1,FALSE,,a,9,13,13,64720,7346,40296,2991,0.4,2.9,Choudhury,303,0,1,1,3,0,0,0,0,0,0,0,63,71.8,39.6,43.0,15.4
,,168580,0,0,-4,4,0,3,1.2,0.7,2,Ayoze,1.2,265,FALSE,,,61,168580.jpg,2.0,Pérez,3.9,FALSE,,a,9,13,10,66209,1681,804373,15697,0.2,1.6,Pérez,330,0,0,1,3,0,0,0,0,0,0,0,31,42.4,53.6,76.0,17.3
,,220627,0,0,-1,1,0,2,0.0,-0.5,0,James,0.0,433,FALSE,,,49,220627.jpg,0.0,Justin,0.1,FALSE,,a,9,13,0,684,86,3817,267,0.0,0.0,Justin,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
,,166989,0,0,-1,1,1,3,4.5,4.0,2,Youri,4.5,448,FALSE,,,64,166989.jpg,3.8,Tielemans,4.5,FALSE,,a,9,13,23,136874,17493,212320,16960,0.7,3.6,Tielemans,531,1,1,1,5,0,0,0,0,0,0,2,103,98.6,141.6,116.0,35.6
